household_type,income_group,year,inc_before_transfers_taxes,market_inc,wages,employee_contrib_deferred_comp,employer_contrib_health_ins,employer_share_payroll_taxes,federal_unemployment_tax,corp_tax_borne_by_labor,business_inc,capital_gains,tax_exempt_interest,taxable_interest,positive_rental_inc,dividends,corp_tax_borne_by_capital,other_market_inc,social_insurance_benefits,social_security,medicare,unemployment_insurance,workers_compensation
nonelderly_childless_hh,percentiles_81_90,2010,146800,144200,105200,4600,8000,7900,100,1000,3600,400,200,700,500,800,500,10600,2700,1300,400,900,100
nonelderly_childless_hh,percentiles_81_90,2011,149400,146800,106400,4800,8000,8000,100,1000,4100,500,200,600,600,1100,500,10800,2600,1300,500,700,100
nonelderly_childless_hh,percentiles_81_90,2012,151900,149200,108600,5000,8000,8200,100,1200,4200,700,100,500,700,900,600,10500,2700,1500,500,600,100
nonelderly_childless_hh,percentiles_81_90,2013,153900,151600,110600,5100,7800,8400,100,1300,4400,1000,100,400,600,900,700,10200,2300,1300,400,500,100
nonelderly_childless_hh,percentiles_81_90,2014,158300,156200,113100,5200,7900,8600,100,1400,4600,1500,100,400,700,1000,800,10700,2100,1200,400,300,100
nonelderly_childless_hh,percentiles_81_90,2015,164700,162600,118200,5600,8200,9000,100,1400,5000,1300,100,300,600,900,700,11200,2000,1300,400,300,0
nonelderly_childless_hh,percentiles_81_90,2016,165500,163400,119900,5700,8400,9100,100,1300,4600,1100,100,300,600,1000,700,10600,2100,1300,400,300,100
nonelderly_childless_hh,percentiles_81_90,2017,168400,166300,122000,5900,8700,9300,100,1000,4900,1600,100,300,600,900,500,10400,2100,1200,500,300,100
nonelderly_childless_hh,percentiles_81_90,2018,172000,170000,125100,6200,8300,9600,100,1000,4700,1700,100,400,600,900,500,10900,2000,1200,500,200,100
nonelderly_childless_hh,percentiles_81_90,2019,177600,175500,128900,6400,8800,9900,100,900,4800,1500,100,600,700,1000,500,11200,2200,1300,500,200,100
nonelderly_childless_hh,percentiles_81_90,2020,182200,179100,130800,6800,8900,10100,100,900,4700,2100,100,400,500,1100,500,12200,3000,1300,600,1000,100
nonelderly_childless_hh,percentiles_81_90,2021,183900,181200,130500,6900,8500,10000,100,1100,6000,3700,100,300,700,1100,500,11600,2700,1300,700,500,100
nonelderly_childless_hh,percentiles_81_90,2022,184600,182500,134100,7000,8300,10300,100,1300,5700,1500,100,400,600,1200,600,11200,2100,1200,600,200,0
nonelderly_childless_hh,percentiles_91_95,1979,131700,131000,102700,0,4100,5200,200,1400,4900,1700,100,4300,600,1100,1900,2800,800,400,100,200,100
nonelderly_childless_hh,percentiles_91_95,1980,129700,128800,100500,0,3500,5100,200,1100,4300,1700,100,5700,600,1300,1700,3100,900,500,100,300,100
nonelderly_childless_hh,percentiles_91_95,1981,130400,129600,101300,0,3600,5700,200,900,3700,900,100,6600,500,1600,1200,3100,800,400,100,200,100
nonelderly_childless_hh,percentiles_91_95,1982,130300,129200,102500,0,4000,5900,200,500,3100,800,100,5800,500,1700,700,3300,1100,600,100,300,100
nonelderly_childless_hh,percentiles_91_95,1983,134200,133000,104200,0,4100,6100,200,700,3700,1600,200,5500,700,1300,900,3700,1300,700,100,300,100
nonelderly_childless_hh,percentiles_91_95,1984,143800,142600,110100,900,4100,6600,200,900,4700,1600,200,6100,500,1300,1100,4300,1200,600,200,300,100
nonelderly_childless_hh,percentiles_91_95,1985,142000,141000,108400,1200,4200,6800,200,800,3800,2100,200,5800,600,1400,1000,4400,1000,600,100,200,100
nonelderly_childless_hh,percentiles_91_95,1986,149800,148700,113500,1500,4200,7300,200,900,4700,3600,300,4800,700,1300,1000,4500,1100,500,100,200,100
nonelderly_childless_hh,percentiles_91_95,1987,154000,152900,116200,1700,5000,7400,200,1100,4600,2100,400,4900,600,1600,1500,5500,1100,700,200,200,100
nonelderly_childless_hh,percentiles_91_95,1988,156100,154900,117000,2000,5500,7800,200,1200,4900,1600,400,4600,600,1600,1300,6100,1200,700,100,200,100
nonelderly_childless_hh,percentiles_91_95,1989,158600,157300,117400,2200,5600,7800,200,1100,5800,1800,500,5100,600,1800,1400,5800,1300,900,200,200,100
nonelderly_childless_hh,percentiles_91_95,1990,154500,153200,114400,2200,5400,7900,200,1000,5400,1100,500,5400,700,1500,1300,6200,1400,700,200,200,300
nonelderly_childless_hh,percentiles_91_95,1991,152500,151200,113700,2200,5500,8000,200,900,5100,1200,600,4500,600,1500,1200,5800,1300,700,200,300,200
nonelderly_childless_hh,percentiles_91_95,1992,155000,153700,114900,2800,6300,8000,200,1000,4900,1300,600,3400,700,1400,1300,6700,1400,700,100,400,100
nonelderly_childless_hh,percentiles_91_95,1993,156400,154900,114800,3000,6800,8000,200,1200,5900,1800,400,2500,1000,1500,1500,6400,1500,800,200,400,100
nonelderly_childless_hh,percentiles_91_95,1994,157300,156000,116400,3200,7200,8300,200,1300,6100,1300,500,2100,800,1300,1400,6100,1200,600,200,300,200
nonelderly_childless_hh,percentiles_91_95,1995,162200,160800,117600,3900,6900,8500,200,1400,5400,1600,600,2600,1100,1700,1700,7600,1500,900,200,300,100
nonelderly_childless_hh,percentiles_91_95,1996,169600,168100,122000,4600,6900,8800,200,1500,5900,2500,500,3200,1000,1700,1900,7400,1500,900,300,300,100
nonelderly_childless_hh,percentiles_91_95,1997,174900,173500,126400,4600,6300,9000,200,1600,6200,3300,400,2900,1100,2000,1800,7800,1400,800,300,200,100
nonelderly_childless_hh,percentiles_91_95,1998,182500,181300,130300,5200,6100,9300,200,1500,7500,4100,400,2700,1000,1900,1700,9500,1300,700,200,200,100
nonelderly_childless_hh,percentiles_91_95,1999,189800,188500,134700,5700,6000,9600,100,1500,7200,5600,500,2600,900,2200,1800,10000,1400,800,300,200,100
nonelderly_childless_hh,percentiles_91_95,2000,194000,192500,137700,5800,6200,9800,100,1500,6900,5100,400,3200,1000,2300,1700,10700,1400,800,200,200,100
nonelderly_childless_hh,percentiles_91_95,2001,188900,187500,138500,6100,6400,10100,100,1000,6800,1700,400,2700,900,1500,1000,10200,1400,800,300,300,100
nonelderly_childless_hh,percentiles_91_95,2002,184300,182500,134900,6600,7200,9800,100,900,6500,1100,300,1900,800,1100,900,10300,1800,900,200,500,200
nonelderly_childless_hh,percentiles_91_95,2003,187800,186200,135500,7800,8100,10000,100,1300,6800,1200,400,1400,800,1100,1000,10800,1700,900,300,400,100
nonelderly_childless_hh,percentiles_91_95,2004,194500,193100,137200,8300,9200,10000,100,1600,7600,2600,300,1300,900,1400,1400,11100,1400,800,200,300,100
nonelderly_childless_hh,percentiles_91_95,2005,203900,202200,140000,9000,9900,10300,100,2200,8000,4000,300,1800,1000,1800,2000,11900,1700,1000,300,300,100
nonelderly_childless_hh,percentiles_91_95,2006,207200,205500,140900,9000,9500,10400,100,2400,8800,4200,500,2400,800,2000,2200,12300,1700,900,300,300,100
nonelderly_childless_hh,percentiles_91_95,2007,214900,213200,146700,9500,9400,10800,100,2100,8500,4300,400,3100,1000,2400,1900,12900,1700,1000,400,200,100
nonelderly_childless_hh,percentiles_91_95,2008,206100,204400,145700,9200,9400,10800,100,1300,7300,1500,500,2300,1100,2000,1000,12300,1700,1000,300,400,0
nonelderly_childless_hh,percentiles_91_95,2009,200400,197900,141300,8500,9600,10500,100,1000,7000,800,500,1600,1000,1500,800,13700,2500,1200,400,900,100
nonelderly_childless_hh,percentiles_91_95,2010,202400,199800,140900,8500,9400,10500,100,1300,7900,1000,400,1200,1100,1500,1000,14900,2500,1300,400,700,100
nonelderly_childless_hh,percentiles_91_95,2011,206100,204000,145000,8800,9500,10700,100,1400,8300,1100,500,900,1000,1500,900,14300,2100,1000,400,600,0
nonelderly_childless_hh,percentiles_91_95,2012,208800,206900,147300,8900,9200,10900,100,1600,8600,1700,400,800,1200,1800,1100,13400,1900,1000,300,500,100
nonelderly_childless_hh,percentiles_91_95,2013,214000,212200,150100,9400,9300,11200,100,1800,8900,2600,300,600,1000,1600,1400,13900,1800,1100,300,400,0
nonelderly_childless_hh,percentiles_91_95,2014,220100,218200,153900,9600,9400,11400,100,2000,9300,3200,300,600,1100,2100,1600,13700,1900,1100,400,300,100
nonelderly_childless_hh,percentiles_91_95,2015,225900,224200,159000,10300,9600,11800,100,1900,8700,3100,300,600,1300,2000,1500,14000,1700,1000,400,200,0
nonelderly_childless_hh,percentiles_91_95,2016,228700,226400,161800,10200,9800,11900,100,1800,8800,3100,400,700,1200,2000,1600,13200,2200,1300,600,300,100
nonelderly_childless_hh,percentiles_91_95,2017,235400,233700,165900,10700,10000,12400,100,1400,9300,4100,300,600,1000,2200,1100,14600,1800,1100,400,200,100
nonelderly_childless_hh,percentiles_91_95,2018,241900,240200,170700,11200,9500,12700,100,1300,9900,4500,300,800,1200,2300,1100,14700,1800,1100,400,200,100
nonelderly_childless_hh,percentiles_91_95,2019,249500,247700,175100,11400,9700,12900,100,1200,10300,3800,400,1000,1200,2400,1000,17000,1800,1200,400,100,0
nonelderly_childless_hh,percentiles_91_95,2020,257300,254800,181500,11800,9700,13400,100,1300,9800,5600,200,800,1200,2100,1000,16300,2400,1000,400,800,100
nonelderly_childless_hh,percentiles_91_95,2021,264300,262100,181500,11900,9300,13200,100,1500,12400,9200,300,600,1200,2700,1300,17000,2200,1100,600,400,100
nonelderly_childless_hh,percentiles_91_95,2022,263500,261800,187200,12200,9100,13500,100,1900,11300,4700,300,800,1200,2700,1500,15300,1800,1000,600,200,0
nonelderly_childless_hh,percentiles_96_99,1979,189700,188800,127200,0,4300,5000,200,1600,16200,8600,500,9300,1800,4000,5900,4400,900,400,100,200,100
nonelderly_childless_hh,percentiles_96_99,1980,183800,182800,127000,0,3700,5200,200,1400,12000,6600,400,11700,1700,3900,4500,4600,1000,500,100,300,100
nonelderly_childless_hh,percentiles_96_99,1981,184100,183200,127500,0,3800,5800,200,1100,10500,5900,500,13700,1800,4900,3500,4000,1000,600,100,200,100
nonelderly_childless_hh,percentiles_96_99,1982,184600,183300,130900,0,4300,6300,200,700,9300,4700,700,12100,1800,4800,1800,5600,1300,800,200,300,100
nonelderly_childless_hh,percentiles_96_99,1983,190600,189500,133500,0,4500,6500,200,900,10200,8100,800,11000,1700,3900,2500,5700,1100,700,100,200,100
nonelderly_childless_hh,percentiles_96_99,1984,207200,206100,140400,1100,4200,6900,200,1100,15600,8200,1000,11600,2100,4000,3000,6600,1000,500,100,200,100
nonelderly_childless_hh,percentiles_96_99,1985,208500,207500,143700,1600,4600,7300,200,1100,12100,10500,1000,11200,1900,3800,2800,5500,1000,600,200,200,100
nonelderly_childless_hh,percentiles_96_99,1986,227600,226300,150100,1800,4800,7800,200,1200,14100,19800,1400,9600,1800,4100,3000,6600,1200,700,200,200,200
nonelderly_childless_hh,percentiles_96_99,1987,223500,222400,152000,2100,5600,8000,200,1500,15200,8700,2100,9700,2000,4500,4000,6700,1100,700,200,200,0
nonelderly_childless_hh,percentiles_96_99,1988,232500,231100,153900,2300,6100,8300,200,1500,18500,8100,2100,11000,2200,4500,4100,8300,1400,1000,200,100,100
nonelderly_childless_hh,percentiles_96_99,1989,237500,236200,158700,2700,6400,8500,200,1500,17600,7200,2400,11100,2000,4800,3800,9300,1300,800,100,100,200
nonelderly_childless_hh,percentiles_96_99,1990,229900,228700,155300,2800,6400,8700,200,1400,16400,5100,2800,11300,1900,4300,3600,8500,1200,800,100,200,0
nonelderly_childless_hh,percentiles_96_99,1991,225900,224600,154500,2800,6300,9000,200,1300,16900,4700,1900,8800,2000,3800,3100,9300,1300,800,200,200,100
nonelderly_childless_hh,percentiles_96_99,1992,232700,231500,157900,3400,7200,9400,200,1400,18600,5300,2300,6300,2200,3600,3500,10100,1300,800,100,300,100
nonelderly_childless_hh,percentiles_96_99,1993,232900,231400,156900,3600,7800,9300,200,1600,17900,6200,2200,5400,2800,4000,4200,9400,1500,900,200,200,100
nonelderly_childless_hh,percentiles_96_99,1994,238900,237600,161600,3900,8800,9600,200,1800,19200,5300,2000,4800,2300,3800,4200,10300,1200,600,100,200,300
nonelderly_childless_hh,percentiles_96_99,1995,249500,248300,167000,4800,7900,10000,200,2000,18400,7100,2100,5800,3300,4600,5200,10000,1200,700,200,200,100
nonelderly_childless_hh,percentiles_96_99,1996,258100,257100,169100,5300,7900,10000,200,2100,22000,8900,2100,6200,2400,5000,5100,10800,1100,700,200,200,0
nonelderly_childless_hh,percentiles_96_99,1997,273900,272500,177400,5300,7000,10300,100,2200,22100,13500,1800,6200,2500,5900,5500,12600,1400,800,300,200,100
nonelderly_childless_hh,percentiles_96_99,1998,289900,288600,185400,5600,7000,10600,100,2100,26800,15500,1600,6700,2600,5500,5100,14000,1300,800,200,200,100
nonelderly_childless_hh,percentiles_96_99,1999,304700,303400,190900,5900,7300,11100,100,2100,28300,19900,1600,6700,2900,5900,5500,15000,1300,900,200,200,0
nonelderly_childless_hh,percentiles_96_99,2000,310700,309300,199200,6200,7200,11500,100,2100,25400,18400,1800,7300,2800,6500,5100,15500,1400,1000,200,200,100
nonelderly_childless_hh,percentiles_96_99,2001,293700,292400,200000,6400,7800,11900,100,1500,24700,8500,1400,6000,2700,4300,3100,14000,1300,700,200,200,100
nonelderly_childless_hh,percentiles_96_99,2002,282600,281300,194200,9300,8500,11900,100,1300,23600,5200,1300,3800,2300,3100,2500,14100,1300,700,200,400,0
nonelderly_childless_hh,percentiles_96_99,2003,292000,290300,195900,12100,10100,12200,100,1900,24000,7300,1200,3200,2400,3400,3600,12900,1600,800,200,500,100
nonelderly_childless_hh,percentiles_96_99,2004,306700,305200,197200,12600,10800,12000,100,2300,27500,12000,1300,3200,2900,4200,4800,14400,1500,800,300,300,100
nonelderly_childless_hh,percentiles_96_99,2005,330200,328500,197900,13000,11300,11700,100,3100,33500,19300,1600,4600,3100,5400,7300,16800,1800,1100,300,200,100
nonelderly_childless_hh,percentiles_96_99,2006,343000,341500,206200,14300,10500,12000,100,3400,34800,19100,1900,6400,3100,6300,7700,15800,1500,1000,300,200,0
nonelderly_childless_hh,percentiles_96_99,2007,354300,352800,213500,14800,10600,12400,100,3000,34800,20600,2200,7300,2900,7500,6500,16600,1400,900,300,200,100
nonelderly_childless_hh,percentiles_96_99,2008,328000,326500,211900,14900,10500,12700,100,1800,29700,7500,2100,5600,3300,5900,3400,17200,1400,700,300,300,100
nonelderly_childless_hh,percentiles_96_99,2009,308800,306900,207900,14500,10900,13100,100,1400,24500,3400,1800,3800,2300,3900,2300,17200,1900,800,200,800,0
nonelderly_childless_hh,percentiles_96_99,2010,318000,316000,211700,14200,10700,12900,100,2000,25300,5100,1800,2900,2700,4100,3100,19400,2100,1100,300,700,100
nonelderly_childless_hh,percentiles_96_99,2011,324400,322700,216200,14500,10800,13000,100,2000,27200,5100,1600,2400,3000,4600,3100,19200,1800,900,300,500,0
nonelderly_childless_hh,percentiles_96_99,2012,340900,339300,223000,14400,10200,13100,100,2400,32700,8200,1700,2100,3200,5700,3700,18900,1700,900,300,400,0
nonelderly_childless_hh,percentiles_96_99,2013,344800,343100,226000,14900,10300,13600,100,2600,32300,8900,1500,2000,3100,5300,4700,17800,1700,800,400,300,200
nonelderly_childless_hh,percentiles_96_99,2014,358500,357000,230700,15600,10200,13800,100,2900,33800,12900,1500,2000,3100,6400,5500,18500,1500,900,300,200,100
nonelderly_childless_hh,percentiles_96_99,2015,371400,370000,240700,16300,10400,14100,100,2800,36400,12600,1500,2000,2900,6200,5100,18800,1400,800,400,200,0
nonelderly_childless_hh,percentiles_96_99,2016,369500,367900,246900,16500,10700,14400,100,2600,31900,10400,1500,1800,2700,6000,4700,17700,1600,1000,500,200,0
nonelderly_childless_hh,percentiles_96_99,2017,387500,385900,254800,16800,10800,15000,100,2000,36900,15600,1200,1900,2700,6600,3700,17900,1500,900,300,200,0
nonelderly_childless_hh,percentiles_96_99,2018,396300,395000,258700,17000,9300,15000,100,1900,38000,17400,1100,2400,3000,7000,3600,20400,1300,800,300,100,0
nonelderly_childless_hh,percentiles_96_99,2019,408500,406700,269400,17600,9500,15700,100,1800,37800,15200,1400,3100,3200,8100,3600,20400,1800,1100,400,200,0
nonelderly_childless_hh,percentiles_96_99,2020,425500,423100,280100,18100,9500,16200,100,1900,38100,20600,1000,2400,2800,7100,3500,21800,2300,900,500,700,200
nonelderly_childless_hh,percentiles_96_99,2021,465600,463600,287600,17100,9200,15700,100,2300,50400,37500,1200,1900,3200,9100,4500,23800,2000,1100,600,300,0
nonelderly_childless_hh,percentiles_96_99,2022,440200,438700,289300,17000,8900,16000,100,2800,44300,19000,900,2100,3300,8500,5000,21400,1500,900,400,200,0
nonelderly_childless_hh,top_1_percent,1979,607800,607000,228500,0,4200,3400,200,2800,72500,132500,7200,34500,13300,43800,56000,8100,800,500,100,100,100
nonelderly_childless_hh,top_1_percent,1980,593500,592400,244400,0,3700,3700,200,2500,62200,123500,6100,40200,13000,43400,42500,7100,1100,700,200,100,100
nonelderly_childless_hh,top_1_percent,1981,571700,570600,237200,0,4000,4400,100,1900,42600,123800,6800,51400,16300,40100,33400,8600,1000,600,200,200,0
nonelderly_childless_hh,top_1_percent,1982,637200,636000,259700,0,4600,5900,200,1300,52900,153200,10900,52800,15600,45400,23200,10300,1200,900,100,200,0
nonelderly_childless_hh,top_1_percent,1983,644900,643400,255900,0,4400,5900,200,1700,55500,175000,12700,42200,14300,34200,27900,13500,1500,1100,200,100,200
nonelderly_childless_hh,top_1_percent,1984,735100,733700,271600,800,3900,6000,200,2100,75900,212400,16500,52400,14300,31400,36200,9900,1500,1000,200,200,100
nonelderly_childless_hh,top_1_percent,1985,807100,805400,281200,1100,4600,6100,200,2000,81700,246500,22100,55800,13400,42100,35900,12800,1700,1200,200,200,200
nonelderly_childless_hh,top_1_percent,1986,975500,974300,274900,1200,4900,6200,200,2100,77800,441500,21600,45800,10400,40200,38100,9500,1200,800,100,200,0
nonelderly_childless_hh,top_1_percent,1987,817300,815500,340100,1600,5400,7200,200,3100,113600,159500,22900,58300,13800,35800,42000,12100,1800,1300,300,100,200
nonelderly_childless_hh,top_1_percent,1988,1047200,1045200,420700,1900,7000,7900,200,3900,171700,191800,24700,70600,14300,50400,50100,30100,2000,1500,200,100,200
nonelderly_childless_hh,top_1_percent,1989,961700,959900,377400,2000,7200,8000,200,3400,162100,161400,24500,82100,14600,45200,45400,26300,1800,1400,200,100,200
nonelderly_childless_hh,top_1_percent,1990,1019000,1017700,421400,2000,6800,8200,200,3500,186500,136600,27900,86500,17700,47300,47500,25600,1300,900,100,200,100
nonelderly_childless_hh,top_1_percent,1991,866200,864400,384500,2400,6800,8400,200,2900,148300,102400,27000,67100,15800,38000,38200,22500,1800,1400,200,100,100
nonelderly_childless_hh,top_1_percent,1992,981400,979300,461500,3000,7500,10600,200,3800,181400,110600,24900,52300,17600,35700,43900,26500,2100,1500,300,200,0
nonelderly_childless_hh,top_1_percent,1993,908300,906500,404400,2700,8300,8600,100,3900,165000,123200,25200,41400,18700,32300,50900,21900,1800,1400,100,200,100
nonelderly_childless_hh,top_1_percent,1994,968400,966900,395100,3400,10400,11900,100,4100,193400,139300,26000,44300,18100,36900,63200,20600,1500,1100,200,100,100
nonelderly_childless_hh,top_1_percent,1995,1026100,1023700,430900,3600,11500,12900,100,4800,191200,152400,25000,48800,16400,38000,64900,23100,2400,1100,100,100,1100
nonelderly_childless_hh,top_1_percent,1996,1136000,1134900,466700,3900,11300,13500,100,5400,196500,224100,21600,47300,16600,36800,68500,22600,1100,700,200,100,100
nonelderly_childless_hh,top_1_percent,1997,1362000,1360900,532600,3700,10500,14600,100,6100,228700,316700,23200,53000,18500,47200,78800,27200,1100,700,200,100,100
